date,ticker,secteur,bourse,pays,rating,anciennete,employes,prix_ouverture,prix_haut,prix_bas,prix_cloture,volume,market_cap_m,rendement_jour,rendement_log,volatilite_20j,beta,per,pbr,roe,roa,debt_equity,dividend_yield,rsi,macd,moy_mobile_50,moy_mobile_200,bollinger_width,sentiment,taux_central,inflation,vix,defaut_recent
2020-06-11,IVPT,Tech,TSX,USA,BB,16.8,796,52.84,52.91,49.53,50.09,529892,1198.28,-0.039574,-0.040378,0.02666,1.233,15.5,2.19,0.2606,0.0929,1.744,0.0261,68.0,4.678,46.51,49.01,0.0155,,-0.0035,0.005,10.6,0
2017-10-20,DWMQ,Finance,NYSE,USA,BBB,12.5,358,19.08,19.69,19.03,19.64,1470655,393.57,0.030608,0.030148,0.02382,1.307,30.53,5.73,0.2541,0.1213,0.066,0.0277,77.4,1.884,19.47,22.39,0.0434,0.625,0.0311,0.0124,20.82,0
2019-01-14,HTRM,Energie,NYSE,Chine,BB,14.4,1499,89.62,91.17,88.42,89.26,7829372,1562.51,-2.4e-05,-2.4e-05,0.01835,1.055,19.1,4.52,0.1126,0.1455,2.276,0.0292,79.0,3.037,91.14,89.89,0.0543,0.163,-0.0018,0.0426,13.72,0
2020-12-02,YEJZ,Sante,EURONEXT,Chine,BBB,14.9,1642,40.62,40.69,40.1,40.42,807199,1744.79,-0.00406,-0.004068,0.03235,0.83,16.69,5.94,0.0795,0.0466,1.049,0.0118,39.5,0.118,43.43,32.23,0.0403,0.911,0.0083,0.0161,24.02,0
2016-11-07,XXXJ,Energie,TSX,USA,A,37.5,2345,101.65,105.44,101.52,103.77,1141014,1222.22,0.02228,0.022035,0.01806,1.175,14.51,2.55,-0.054,-0.0282,1.686,0.0184,23.9,-0.291,107.97,100.59,0.0156,0.576,0.0498,0.0108,30.17,0
2022-05-05,UHLZ,Sante,NYSE,UK,BB,3.8,681,70.1,70.37,69.93,70.16,4809071,363.28,0.004429,0.004419,0.01247,0.941,36.18,2.86,0.0824,0.1307,1.507,0.0198,58.7,-3.314,70.4,83.99,0.0114,0.126,0.0467,0.0426,13.77,0
2023-08-05,DKVQ,Industrie,TSX,Canada,BB,22.7,1452,126.38,127.38,124.95,126.7,1854127,849.21,0.007445,0.007417,0.02255,0.507,24.47,3.89,0.1002,0.0257,0.396,0.0278,51.4,-0.149,129.54,112.57,0.0523,0.569,0.0403,0.0037,21.27,0
2020-06-30,ELFI,Finance,NASDAQ,USA,A,13.2,6273,89.7,89.72,87.31,88.37,509739,6045.23,-0.012283,-0.012359,0.01757,1.212,25.3,0.73,0.2409,0.1216,1.248,0.0371,55.6,0.944,95.64,72.92,0.0578,-0.331,-0.0004,0.0074,22.5,0
2016-04-15,GJMP,Consommation,EURONEXT,USA,CCC,19.9,50,13.63,13.71,13.39,13.52,2155669,20.77,-0.007088,-0.007113,0.02417,0.795,6.17,1.11,0.1304,0.0557,3.107,0.003,23.1,-5.249,12.62,12.29,0.051,0.093,0.0507,0.0371,20.87,0
2019-04-18,AKNU,Sante,EURONEXT,Japon,A,20.9,8095,58.51,59.4,56.74,57.04,340077,13605.85,-0.022153,-0.022402,0.02815,0.863,22.97,3.2,-0.0874,0.0495,0.154,0.054,73.5,-0.395,57.36,55.53,0.0537,-0.031,-0.0049,0.0443,12.94,0
2022-04-17,QVWO,Energie,NASDAQ,Canada,AA,23.4,405,9.37,9.39,9.09,9.32,69200,288.29,0.003751,0.003744,0.03139,1.161,13.83,1.47,0.1391,-0.0113,1.039,0.0039,50.1,-0.719,8.92,8.42,0.0158,0.006,0.0444,0.0422,37.38,0
2017-06-16,QASX,Finance,TSX,Japon,CCC,19.1,782,74.91,75.19,74.47,75.15,4982026,857.67,-0.009245,-0.009288,0.02669,1.086,22.28,3.95,0.1145,0.0683,2.638,0.033,56.6,3.813,71.36,82.05,0.076,-0.289,0.0372,0.0066,21.47,0
2017-07-03,AJTQ,Finance,NASDAQ,USA,BBB,18.6,901,111.26,116.67,110.56,114.23,219280,1007.01,0.022633,0.022381,0.02155,0.925,14.92,2.62,-0.0914,0.1443,0.852,0.0401,70.2,-0.663,119.16,114.99,0.033,-0.076,0.04,0.003,13.81,0
2020-02-14,ISIZ,Finance,EURONEXT,UK,BB,2.5,1033,36.31,36.74,34.88,35.43,911000,1951.04,-0.02283,-0.023095,0.02456,1.126,17.29,3.16,0.1765,0.0536,0.579,0.0175,69.4,5.14,33.55,37.67,0.0235,-0.353,-0.0096,0.0039,16.76,0
2022-06-18,HNAF,Consommation,NASDAQ,USA,BBB,15.6,565,55.96,56.18,55.01,55.49,314050,498.82,-0.01036,-0.010414,0.00595,0.81,35.83,0.51,0.0438,0.0096,2.095,0.0087,67.5,-2.353,58.04,52.52,0.0141,0.351,0.0502,0.0376,25.59,0
2020-08-09,EXSD,Energie,LSE,Allemagne,BB,21.2,608,210.2,214.11,209.44,213.7,7184837,629.08,0.013646,0.013553,0.0292,1.179,12.84,0.64,0.1034,0.1168,1.068,0.0078,33.6,-1.357,211.1,198.62,0.0221,-0.347,0.0017,0.0077,17.62,0
2022-10-19,QXMI,Tech,LSE,France,AA,16.7,1115,75.48,78.28,74.87,77.92,2705758,1184.05,0.030808,0.030343,0.03071,1.251,11.23,1.39,0.1674,0.1562,2.295,0.0253,43.5,-2.442,81.21,84.42,0.033,0.264,0.0494,0.0218,30.09,0
2015-09-11,LRXM,Consommation,NASDAQ,Japon,BBB,8.6,1537,139.5,142.12,138.9,141.85,4394820,1115.62,0.019495,0.019308,0.01787,0.622,10.81,0.46,0.1528,0.0752,0.435,0.0302,36.7,-0.044,138.65,148.48,0.0406,-0.078,0.0393,0.0447,13.0,0
2023-01-06,BRLH,Sante,NYSE,UK,A,25.5,367,47.73,48.58,47.62,48.57,836015,379.06,0.013705,0.013612,0.01786,0.979,19.32,2.28,0.1952,0.0362,1.684,0.0226,73.3,1.651,47.45,51.04,0.023,0.201,0.0471,0.0097,12.42,0
2023-08-24,XYYE,Industrie,LSE,UK,CCC,12.0,1154,64.8,65.61,64.38,65.4,3880817,982.41,0.012627,0.012548,0.03161,0.87,16.94,0.89,-0.0297,-0.018,1.902,0.0007,33.8,3.371,59.67,62.18,0.0053,0.212,0.0415,0.0042,17.33,0
2021-08-01,ZIJP,Energie,NYSE,Japon,B,7.0,1559,56.77,58.23,55.89,58.16,460894,1517.72,0.024857,0.024553,0.01376,0.714,27.49,0.3,0.1077,0.0151,1.16,0.0404,75.1,1.323,59.35,55.26,0.0461,0.744,0.0294,0.0409,12.71,0
2018-10-26,RQSV,Sante,NYSE,UK,AAA,18.5,841,10.93,11.0,10.81,10.87,2258666,910.81,-0.002244,-0.002247,0.0175,0.768,22.02,1.64,-0.1087,0.0446,1.656,0.0462,58.0,1.059,11.32,11.17,0.0434,-0.411,0.0014,0.0441,29.83,0
2020-06-14,EAGL,Energie,NASDAQ,Japon,A,6.3,5657,11.92,11.95,11.55,11.76,124120,3053.21,0.001896,0.001894,0.02302,1.176,22.73,4.51,0.082,0.1226,1.81,0.0396,31.8,1.71,11.75,11.4,0.0228,-0.965,-0.0005,0.0087,16.9,0
2021-01-04,CMKG,Sante,NYSE,USA,BBB,32.1,7602,93.93,94.42,92.87,94.16,5736078,4933.99,0.002649,0.002645,0.01919,1.096,3.0,4.7,0.1743,0.105,0.454,0.0191,37.2,1.986,93.8,93.76,0.0153,-0.127,0.0119,0.0156,7.67,0
2023-01-09,KQEX,Energie,LSE,Japon,BB,13.1,4933,305.15,307.2,286.33,290.47,18052876,7260.03,-0.043184,-0.044144,0.01466,1.103,9.86,0.31,0.1319,0.1825,1.51,0.0156,44.0,2.169,263.39,283.76,0.0205,-0.304,0.0482,0.0129,18.4,0
2023-05-29,EKHG,Tech,NYSE,USA,B,17.7,3145,78.63,80.38,78.38,80.03,4748764,3170.9,0.009288,0.009245,0.03617,1.281,9.03,0.3,0.125,0.0719,0.983,0.0458,54.8,-1.267,80.0,85.19,0.0458,-0.814,0.0447,-0.0003,16.56,0
2015-12-14,PORK,Industrie,NASDAQ,France,AAA,34.7,5946,284.05,288.3,275.25,279.03,256034,6460.46,-0.01161,-0.011677,0.02676,0.923,8.48,1.21,0.1137,0.0748,1.076,0.0039,23.1,-2.153,281.08,298.8,0.0474,-0.048,0.0425,0.0359,5.5,0
2021-01-01,RRIZ,Consommation,EURONEXT,USA,AA,3.6,1314,33.74,34.14,33.37,34.1,365394,1561.43,0.013025,0.012941,0.01096,1.013,3.0,3.67,0.0443,0.082,2.632,0.0081,32.9,0.467,32.4,31.31,0.0346,-0.006,0.0111,0.0125,20.41,0
2017-10-18,INMW,Sante,NYSE,USA,BBB,23.3,1028,113.61,116.7,113.35,115.56,409389,863.42,0.017408,0.017258,0.01021,0.929,8.73,3.02,0.1112,0.057,2.905,0.016,48.3,1.107,112.5,105.38,0.014,0.268,0.0279,0.0135,27.81,0
2018-09-14,CJAT,Energie,EURONEXT,Japon,BBB,1.4,397,200.44,205.61,197.67,202.17,8452990,299.14,0.013807,0.013712,0.00397,1.011,26.11,1.3,0.3027,0.0292,1.956,0.0347,32.0,0.001,208.6,190.15,0.0348,0.436,0.0062,0.0447,35.03,0
2017-10-27,XGAY,Consommation,NYSE,Canada,BBB,1.3,1205,59.92,60.31,59.09,59.53,817741,1134.79,-0.007394,-0.007422,0.0386,1.055,3.69,1.96,0.0985,-0.0241,1.675,0.0373,30.0,3.188,58.66,66.95,0.0502,-0.205,0.0316,0.0145,24.3,0
2020-04-01,SIFR,Tech,EURONEXT,France,BBB,50.6,613,79.29,80.22,78.28,79.51,660663,492.81,-0.004992,-0.005004,0.03142,1.349,29.44,5.27,0.0705,0.0244,2.122,0.0381,0.0,0.969,79.13,80.87,0.0408,0.909,-0.0061,0.0051,18.67,0
2020-01-16,ILUU,Finance,NASDAQ,USA,BB,23.2,7290,56.88,56.89,56.53,56.89,1826346,7334.78,0.004161,0.004153,0.01996,1.38,5.83,4.96,0.1764,0.0805,1.064,0.0146,45.6,1.856,61.17,51.98,0.0615,-0.609,-0.0079,0.0119,37.02,0
2019-07-29,SPAU,Tech,LSE,USA,BBB,15.3,652,15.39,15.56,15.01,15.06,447220,973.88,-0.024553,-0.024859,0.03899,1.246,25.65,0.66,0.1367,0.1362,1.696,0.0194,36.2,0.349,14.76,15.78,0.0475,-0.471,-0.011,0.0313,16.76,0
2020-05-21,UBJC,Tech,NYSE,USA,BB,27.8,529,53.32,53.78,52.89,53.64,243636,396.69,0.016144,0.016015,0.03422,1.256,3.0,3.85,0.2172,0.0022,0.476,0.0114,40.9,0.881,52.44,52.57,0.05,-0.552,-0.0023,0.0061,20.43,0
2018-02-21,LAIV,Tech,TSX,USA,B,32.2,544,30.17,30.74,30.15,30.33,4885266,1257.09,0.010064,0.010014,0.02524,0.993,25.52,1.13,0.1447,0.0245,1.096,0.0096,58.4,3.153,29.09,22.9,0.0433,-0.021,0.021,0.0276,13.92,0
2015-03-21,QULS,Consommation,NASDAQ,Japon,BBB,3.1,2123,62.04,62.35,58.5,58.84,2386826,3329.43,-0.04735,-0.048508,0.00894,1.154,3.0,2.19,0.1638,0.0661,1.779,0.0243,28.5,0.182,58.71,55.04,0.0405,-0.168,0.0228,0.0342,28.19,0
2016-02-08,UDBY,Finance,NASDAQ,USA,B,1.9,20957,50.31,50.54,50.22,50.29,1674884,17923.81,0.005951,0.005933,0.02538,1.39,34.89,0.3,0.2228,0.0509,0.151,0.0225,58.2,-1.358,50.35,52.28,0.0481,-0.461,0.0447,0.0389,10.92,0
2023-01-30,LURT,Consommation,NYSE,USA,AA,12.6,88,31.63,32.2,31.33,31.97,1279310,215.62,0.010697,0.01064,0.02237,0.649,21.03,0.56,0.0295,0.1171,1.649,0.0288,40.3,-1.669,32.05,30.0,0.0215,-0.154,0.0522,0.0158,16.85,0
2022-02-07,FPNT,Industrie,NYSE,USA,BB,22.0,497,39.59,40.26,38.96,40.25,4676719,626.68,0.021316,0.021092,0.01515,1.124,6.16,2.95,0.2514,0.1282,2.246,0.0467,50.8,-0.02,39.63,36.68,0.0729,-0.124,0.0404,0.045,16.31,0
2023-10-15,NBWR,Tech,NYSE,USA,BBB,22.2,10310,203.65,205.9,191.71,193.05,652324,10362.69,-0.04611,-0.047207,0.01478,1.233,37.13,4.9,0.1081,0.0758,1.139,0.0385,51.5,-0.754,201.12,161.75,0.0243,-0.433,0.0385,0.0085,10.23,0
2022-11-26,GKDE,Consommation,NYSE,USA,AA,9.2,4343,54.66,55.02,54.23,54.37,1022895,3419.72,-0.01064,-0.010697,0.02006,0.866,30.66,4.19,0.3471,0.1147,1.169,0.0181,33.9,-0.602,55.07,55.58,0.0432,0.569,0.0506,0.0191,28.26,0
2019-07-18,WYHY,Energie,NASDAQ,France,BB,20.9,7773,40.85,41.95,40.37,41.8,796309,6969.09,0.011965,0.011894,0.02625,1.203,17.77,6.64,0.243,0.0794,1.089,0.056,43.0,-0.473,45.12,50.57,0.0475,-0.325,-0.0086,0.0276,9.34,0
2015-02-03,VVWS,Industrie,EURONEXT,USA,B,30.4,170,15.64,15.71,15.41,15.53,906159,154.79,-0.005649,-0.005665,0.01059,0.879,44.72,1.23,0.2485,-0.004,2.211,0.0263,66.6,1.757,15.88,16.49,0.0054,0.184,0.0234,0.0221,16.12,0
2023-01-04,BFBV,Energie,NYSE,Japon,BBB,1.2,193,12.82,13.06,12.66,12.7,2310507,206.14,-0.001773,-0.001775,0.0223,1.073,41.0,4.21,0.2044,0.0834,1.054,0.0099,27.1,-2.751,12.2,13.46,0.0091,-0.317,0.0513,0.0164,28.32,0
2017-06-30,BIFG,Finance,NYSE,France,B,34.7,2145,66.48,67.86,66.01,67.21,3128322,1639.16,0.01599,0.015863,0.01004,1.062,20.17,0.3,0.0354,0.0562,2.176,0.0008,31.6,0.257,67.09,63.98,0.0448,0.009,0.0356,0.0038,14.44,0
2020-02-09,IYTG,Finance,NYSE,USA,BBB,7.0,2515,91.45,92.38,89.47,90.73,30681636,2718.89,-0.006803,-0.006826,0.02188,0.844,10.64,1.19,0.1818,0.1203,1.927,0.0271,72.7,-2.75,93.25,92.46,0.055,0.303,-0.0036,0.0082,9.88,0
2021-03-30,QWVP,Industrie,NASDAQ,Chine,BBB,10.2,274,35.77,36.34,35.6,36.19,19139014,246.95,0.008187,0.008153,0.0115,0.962,22.37,3.17,0.1696,0.0663,0.577,0.0272,38.7,1.506,35.89,36.09,0.059,0.187,0.0167,0.0329,27.59,0
2022-10-14,JEYT,Finance,NYSE,France,A,8.4,302,57.57,59.31,57.19,58.78,5736443,684.0,0.023359,0.02309,0.03515,0.942,20.08,3.65,0.131,0.0597,1.099,0.0146,41.8,-0.042,59.6,60.98,0.0665,0.181,0.0493,0.0303,20.48,0
2023-02-19,ZQEL,Consommation,NYSE,USA,BBB,7.1,1946,110.78,111.44,108.51,109.3,694791,2435.16,-0.009083,-0.009125,0.01079,0.938,17.94,0.57,-0.0015,0.1208,2.721,0.0261,40.2,-2.647,110.09,104.83,0.0057,0.104,0.0502,0.0074,18.43,0
2020-01-05,KPYM,Tech,NASDAQ,UK,BB,39.4,315,59.06,59.35,57.9,58.97,2616057,319.16,0.003301,0.003296,0.0337,1.655,8.29,1.59,0.2407,0.0912,0.019,0.0516,72.9,3.161,55.9,61.54,0.021,-0.004,-0.0071,0.0097,14.9,0
2020-12-26,KVGR,Sante,NASDAQ,USA,BB,1.8,893,20.42,20.99,20.37,20.96,212904,1013.92,0.020452,0.020245,0.01604,0.936,17.39,2.51,0.0228,0.0229,1.751,0.0139,52.7,-1.442,19.1,22.06,0.0254,-0.535,0.0139,0.0175,20.95,0
2022-09-11,SMLU,Energie,NYSE,UK,AA,3.6,1381,58.61,59.87,58.27,59.44,198791,1679.12,0.018413,0.018246,0.02008,1.122,21.19,0.71,0.1261,0.0403,1.999,0.0018,60.4,-3.368,62.12,61.14,0.0293,0.158,0.0442,0.025,23.66,0
2016-01-04,SGNE,Tech,LSE,USA,BBB,27.8,3599,47.23,47.95,46.83,47.39,3079406,1760.09,0.004647,0.004636,0.04691,1.104,27.86,3.38,0.1202,0.0817,0.933,0.0312,23.6,1.236,45.41,36.53,0.0173,0.222,0.047,0.0394,27.69,0
2023-07-02,DKJW,Tech,NASDAQ,UK,BBB,4.0,6896,344.71,350.39,328.81,329.65,2070650,7077.13,-0.038374,-0.039129,0.01848,1.348,18.98,2.79,0.0505,-0.0047,1.326,0.0173,70.0,3.064,313.96,373.36,0.037,0.164,0.0435,0.0035,23.23,0
2020-03-27,YVPP,Finance,LSE,USA,BBB,10.3,3197,77.17,77.61,74.77,75.83,566939,1180.47,-0.020321,-0.02053,0.00937,0.936,12.35,2.62,0.2054,0.0061,1.783,0.0363,40.8,0.014,78.01,72.32,0.0461,-0.001,-0.0068,0.0022,11.24,0
2016-02-22,YFGU,Consommation,NASDAQ,France,BB,9.4,412,31.25,31.25,30.42,30.62,1509377,998.22,-0.013807,-0.013903,0.00848,0.66,18.12,6.71,0.1108,0.1737,0.948,0.0259,49.5,-0.217,29.32,29.84,0.0191,0.87,0.0499,0.0346,19.6,0
2023-11-05,TGRV,Consommation,NASDAQ,USA,BBB,25.4,3421,87.62,90.94,86.81,90.61,683123,4807.61,0.029381,0.028958,0.02755,0.799,11.11,,0.0572,0.0314,1.27,0.0155,56.5,1.626,97.99,94.48,0.0075,-0.136,0.0362,0.0143,13.22,1
2020-03-30,JADE,Tech,TSX,Canada,BBB,29.5,823,27.05,27.69,26.58,27.32,6054867,480.29,0.005575,0.00556,0.02356,1.399,3.56,2.29,0.0303,0.0635,1.118,0.001,27.8,-1.899,26.85,30.64,0.0575,-0.377,-0.0113,0.0067,22.7,0
2019-09-04,CDLX,Energie,EURONEXT,USA,BB,25.8,560,75.64,78.1,73.88,76.76,2182971,435.36,0.008125,0.008092,0.03624,0.838,46.84,2.73,0.2356,0.0221,0.419,0.0322,91.8,0.435,81.07,68.66,0.0662,0.283,-0.0128,0.0198,10.91,0
2023-05-22,CSGW,Tech,NYSE,USA,BB,30.8,2980,66.59,67.59,63.48,63.8,3281548,3852.97,-0.041972,-0.042878,0.02253,1.606,15.66,1.5,0.1782,0.1171,0.198,0.023,50.8,-1.805,64.07,69.48,0.0332,-0.39,0.0472,0.0055,21.05,0
2022-02-12,OCMM,Consommation,EURONEXT,France,AA,10.7,26611,51.2,51.39,48.96,49.56,1040661,23217.47,-0.031627,-0.032138,0.02678,0.79,29.01,2.74,0.148,-0.0462,0.914,0.004,31.6,4.013,56.32,42.37,0.0354,0.042,0.0396,0.046,9.54,0
2016-12-23,BWOO,Consommation,EURONEXT,USA,CCC,30.4,2132,113.39,115.11,112.38,114.8,1149417,3158.47,0.009933,0.009884,0.01355,0.873,38.69,0.3,0.1498,-0.0066,1.552,0.0379,60.3,-0.294,112.85,115.35,0.0271,-0.439,0.0479,0.0091,19.9,0
2023-05-03,NMYZ,Industrie,TSX,USA,BB,11.0,344,75.71,76.09,75.57,75.69,27055209,335.08,-0.001045,-0.001046,0.01947,0.88,11.41,4.19,0.2815,0.0131,0.202,0.0373,59.7,0.334,76.48,79.55,0.0581,0.166,0.0454,0.0022,16.28,0
2015-06-08,SNUI,Industrie,NASDAQ,UK,BBB,31.9,2860,69.83,70.01,68.64,68.85,549419,5308.1,-0.011506,-0.011572,0.0156,0.892,14.85,2.26,-0.0639,0.0876,0.852,0.0352,65.7,-0.734,67.51,57.37,0.0594,0.852,0.0366,0.0404,19.93,0
2018-01-07,CDFF,Finance,NASDAQ,USA,A,9.3,1721,37.98,38.1,36.17,36.29,383496,1369.01,-0.041356,-0.042236,0.01818,1.084,46.68,5.17,0.1271,0.0412,0.405,0.0059,46.1,-3.022,34.12,32.12,0.0716,0.303,0.0255,0.0201,25.61,0
2023-01-28,RWND,Finance,NASDAQ,USA,A,28.2,11714,211.31,219.54,210.23,219.06,174679,24169.31,0.03253,0.032012,0.03273,0.987,37.54,1.47,0.0498,-0.0285,0.879,0.0082,43.8,1.764,207.91,198.82,0.0469,-0.86,0.0489,0.0098,32.45,0
2021-10-27,BWRM,Industrie,NASDAQ,USA,A,0.5,273,129.2,131.58,127.55,130.58,5204107,473.14,0.007259,0.007233,0.01994,0.927,21.34,1.89,-0.0271,0.0402,0.748,0.0224,41.0,-1.653,123.59,130.97,0.0467,0.264,0.0344,0.0448,12.72,0
2022-11-09,ZAVO,Tech,NYSE,Canada,AAA,18.1,1253,57.36,57.67,56.74,57.32,992850,1319.83,0.004583,0.004573,0.01951,1.317,8.87,2.42,0.075,0.0416,1.031,0.0622,88.8,-4.631,58.5,53.73,0.0409,-0.27,0.0498,0.0235,31.08,0
2023-06-07,XGVL,Tech,LSE,USA,BB,2.1,305,18.64,18.9,18.03,18.28,152304,374.85,-0.014901,-0.015013,0.04919,1.362,21.43,3.99,0.05,0.0859,1.404,0.0049,49.6,-4.055,19.71,17.15,0.0658,-0.129,0.0467,0.0087,20.12,0
2017-10-29,AYQS,Finance,EURONEXT,USA,B,22.9,3364,142.72,143.76,140.28,140.45,125442,2939.18,-0.006737,-0.00676,0.0203,0.995,20.22,0.75,0.0937,0.0734,0.748,0.0098,32.8,-3.016,154.64,151.44,0.0204,-0.434,0.0266,0.0148,16.47,0
2020-11-26,QXRM,Consommation,EURONEXT,France,BB,34.8,300,18.98,19.66,18.97,19.5,7134874,278.15,0.02275,0.022495,0.01317,0.786,23.62,2.66,0.0378,0.111,2.459,0.017,54.0,0.321,18.81,19.37,0.0513,0.136,0.0085,0.0136,17.35,0
2019-04-16,BQUI,Sante,EURONEXT,USA,BBB,1.4,951,57.98,58.15,56.24,56.48,538739,1111.25,-0.022977,-0.023245,0.02115,0.661,20.53,4.72,0.023,-0.0046,1.344,0.0173,46.5,1.526,56.65,58.43,0.0296,0.609,-0.0062,0.0386,21.42,0
2018-12-22,WHAA,Industrie,NYSE,USA,BBB,13.3,2482,31.4,32.68,31.25,32.38,1050093,2743.63,0.032712,0.032188,0.00813,0.89,24.35,3.57,0.2261,0.0356,0.769,0.0167,25.4,-1.634,28.06,38.98,0.0571,0.1,0.0022,0.0415,11.95,0
2016-09-19,YXES,Finance,NYSE,Allemagne,BB,31.6,251,22.06,22.24,21.54,21.57,1789907,375.29,-0.010612,-0.010669,0.04165,1.019,17.5,1.29,0.0611,0.0549,0.839,0.0317,57.8,3.316,20.39,19.82,0.0348,0.21,0.0492,0.0214,18.47,0
2015-07-04,SPTB,Finance,NASDAQ,UK,A,1.1,694,14.79,15.26,14.73,14.93,377614,890.28,0.009677,0.00963,0.0415,1.061,7.76,1.37,-0.0523,0.0136,1.441,0.0504,6.2,-2.154,13.54,13.43,0.0733,-0.015,0.0348,0.0412,18.24,0
2016-02-13,ZEHN,Finance,NASDAQ,USA,CCC,0.8,4629,43.56,43.9,42.36,42.98,4172800,8991.06,-0.00773,-0.00776,0.02378,1.273,35.29,2.84,0.0554,0.1018,1.363,0.0319,65.9,-1.458,41.51,43.53,0.0412,0.119,0.0476,0.042,30.16,0
2016-12-06,ZZCW,Consommation,LSE,UK,BB,17.7,1661,143.57,144.07,143.42,143.53,2239558,1358.86,0.000765,0.000765,0.0138,0.814,12.73,1.65,0.1803,0.0739,0.095,0.0042,35.4,-2.535,135.2,152.87,0.0365,0.52,0.047,0.0079,26.21,0
2020-07-05,LHGD,Tech,EURONEXT,Canada,A,18.4,2524,111.15,113.99,110.36,113.69,1784029,1826.17,0.02518,0.024869,0.01112,1.228,,0.47,0.2423,-0.0012,0.262,0.0456,48.3,0.827,104.21,119.34,0.0479,0.328,-0.0022,0.0063,29.75,0
2022-06-14,AKES,Industrie,NASDAQ,UK,BBB,25.6,3697,36.35,36.52,36.11,36.28,5284929,3186.4,-0.000473,-0.000473,0.0152,1.114,16.97,2.47,-0.0066,0.06,1.982,0.0156,63.7,-0.183,36.26,34.65,0.0304,0.023,0.0436,0.0349,13.14,0
2015-01-02,UAPI,Energie,NASDAQ,USA,BBB,7.2,17767,165.23,166.93,163.44,166.57,365965,13751.29,0.012702,0.012622,0.0287,1.418,9.24,2.48,0.0885,0.0734,0.032,0.0319,57.0,-0.595,163.91,146.27,0.0162,0.225,0.0206,0.0274,12.87,0
2016-10-26,PJIX,Consommation,NASDAQ,Chine,A,15.4,53776,76.44,77.65,76.39,77.13,931760,34906.32,0.008302,0.008268,0.01597,0.835,34.75,0.3,0.1541,0.0821,0.888,0.0125,66.4,0.661,75.97,71.77,0.066,0.081,0.0491,0.0123,18.04,0
2022-11-26,SGMI,Consommation,EURONEXT,USA,BBB,20.8,497,47.27,47.51,46.86,47.19,2269249,275.48,-0.005752,-0.005768,0.01177,0.659,29.59,2.94,0.1156,0.0594,2.025,0.0292,65.3,0.721,50.32,43.5,0.049,0.865,0.0473,0.0146,31.11,0
2021-09-25,CEYT,Energie,LSE,Chine,A,31.6,2780,40.06,40.08,38.38,38.5,1220171,3031.61,-0.034743,-0.035361,0.02738,0.963,34.31,2.79,0.0355,0.0017,1.743,0.0261,83.3,0.628,39.16,35.72,0.0141,0.214,0.0317,0.0377,23.62,0
2015-01-29,GOIJ,Consommation,EURONEXT,France,A,10.7,148,14.01,14.07,13.71,13.77,561876,156.37,-0.013975,-0.014074,0.01741,0.837,25.96,4.85,0.0833,0.0648,1.646,0.0096,63.0,-2.413,14.81,13.5,0.0527,0.367,0.0236,0.0304,27.63,0
2015-10-06,TJFA,Finance,LSE,Canada,AA,10.1,1077,87.12,87.12,84.82,85.4,1433898,596.94,-0.00857,-0.008607,0.01772,1.21,21.79,4.29,0.1307,0.0118,2.278,0.028,53.9,-4.968,89.03,84.13,0.0416,-0.196,0.0419,0.046,17.35,0
2022-05-20,UTNQ,Consommation,NASDAQ,USA,CCC,9.5,31625,75.62,75.85,75.45,75.49,1061501,33516.23,-0.000137,-0.000137,0.02242,0.665,19.97,1.62,0.091,0.057,1.624,0.0184,65.0,-0.096,74.81,76.69,0.0229,0.353,0.044,0.0374,13.72,0
2019-05-19,TBUB,Consommation,LSE,Japon,BBB,21.3,6563,75.03,75.71,74.8,75.54,92983,7632.95,0.007489,0.007461,0.00571,0.538,23.92,1.78,0.2127,0.0987,0.505,0.0001,75.1,-0.158,79.02,86.96,0.0803,-0.455,-0.0081,0.0373,8.58,0
2020-06-23,DRET,Sante,NYSE,USA,B,23.5,371,35.82,36.01,35.76,35.89,1560674,366.53,0.000269,0.000269,0.01794,0.695,17.95,2.72,0.1828,0.1704,1.494,0.0109,49.5,2.414,34.98,38.2,0.0562,0.1,-0.0017,0.0058,11.73,0
2016-11-29,PCUT,Tech,LSE,Allemagne,AA,6.0,1468,55.05,57.13,54.55,56.51,1271661,2862.58,0.02235,0.022104,0.01652,1.257,12.57,1.85,0.2286,0.1334,1.345,0.0403,60.2,1.691,55.0,57.71,0.0009,0.204,0.0486,0.0179,10.35,0
2023-06-20,WSMP,Industrie,NASDAQ,Japon,A,24.1,6931,101.33,102.25,98.62,99.58,1317616,5445.86,-0.016544,-0.016683,0.0132,1.121,21.19,2.76,0.039,-0.0515,2.183,0.0317,43.9,0.309,99.59,108.62,0.0236,0.294,0.043,0.0046,12.63,0
2022-04-08,FCLE,Industrie,EURONEXT,Canada,AA,12.8,772,61.32,61.75,60.49,61.67,3051914,690.71,0.009327,0.009284,0.02304,0.953,30.15,3.67,0.0778,0.0716,1.829,0.0077,46.0,-0.557,57.32,61.95,0.0499,-0.056,0.048,0.0416,9.0,0
2015-07-05,ZNJO,Sante,EURONEXT,USA,BB,20.2,3544,23.14,23.79,23.08,23.73,1874871,4115.6,0.016768,0.016629,0.00424,0.865,22.18,3.67,0.2439,0.0949,1.688,0.0185,34.2,3.651,24.22,24.7,0.0275,0.601,0.0349,0.041,22.05,0
